year,round,type,institute,program,quota,category,gender,orank,crank,hist_crank_mean,hist_crank_min,hist_crank_max,hist_crank_count
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,2231,2274,1889.3333333333333,1851.0,1920.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only,3665,3665,3934.0,3817.0,4055.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4319,5753,5015.0,4940.0,5077.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,7731,7731,7494.0,7494.0,7494.0,1
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2567,3170,2813.6666666666665,2696.0,2958.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,4179,4467,2280.3333333333335,684.0,3878.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1271,1271,859.3333333333334,498.0,1321.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,1510,2034,2005.3333333333333,1674.0,2369.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,4650,5557,4772.333333333333,4314.0,5510.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,136,136,79.0,13.0,141.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,281,372,307.6666666666667,281.0,349.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only,768,768,762.0,476.0,942.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,611,1178,976.3333333333334,862.0,1080.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,2398,2729,2939.3333333333335,2586.0,3256.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,495,762,690.3333333333334,579.0,759.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,930,930,1507.0,1212.0,1928.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,320,412,469.6666666666667,358.0,566.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only,710,710,730.6666666666666,701.0,746.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4792,6694,6446.666666666667,5700.0,7083.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,9906,13864,13245.0,12006.0,13877.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,862,1115,991.6666666666666,886.0,1184.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2332,2737,2651.0,2398.0,3058.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1842,2999,2493.6666666666665,2333.0,2726.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,5327,6178,6243.666666666667,6195.0,6270.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1065,1563,1519.6666666666667,1379.0,1670.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2377,3328,2799.3333333333335,2772.0,2819.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,586,764,719.0,584.0,820.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1215,1318,724.3333333333334,451.0,1259.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,6846,8244,7290.666666666667,6529.0,7912.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,14377,15421,13977.0,13435.0,14576.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1291,1300,1163.6666666666667,1000.0,1414.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only,3142,3142,2931.6666666666665,2618.0,3554.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3040,3393,2902.3333333333335,2739.0,3057.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,6359,6523,7267.333333333333,6905.0,7658.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1550,2007,1610.6666666666667,1577.0,1673.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,787,838,867.3333333333334,802.0,927.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only,1502,1502,968.3333333333334,643.0,1375.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8656,11388,10163.333333333334,9700.0,11057.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,16115,17543,17408.333333333332,15274.0,18918.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1634,1812,1635.6666666666667,1428.0,1754.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3269,3646,3532.0,3335.0,3722.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3882,4473,3920.0,3839.0,3969.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6808,7454,8154.333333333333,7882.0,8612.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2223,2696,2370.0,2311.0,2419.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,3333,4199,2649.0,1501.0,3334.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1120,1273,696.3333333333334,337.0,1184.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,60,182,806.0,4.0,1241.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11427,13072,11625.666666666666,10656.0,12522.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,19046,19161,19012.666666666668,16769.0,20246.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1974,2296,2009.0,1852.0,2230.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only,4416,4416,3751.6666666666665,3511.0,4017.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3383,5219,4627.333333333333,4542.0,4737.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,8683,8683,8846.666666666666,8516.0,9152.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2897,2989,2658.3333333333335,2472.0,2834.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,4645,4645,2973.0,1909.0,3616.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1287,1379,856.0,558.0,1322.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11360,13556,12642.0,12356.0,12824.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,17694,22557,22308.333333333332,20322.0,23990.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1950,2236,1973.6666666666667,1900.0,2025.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3666,3970,3649.3333333333335,3508.0,3829.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3549,5426,4758.0,4606.0,4868.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,7598,8891,8825.333333333334,8319.0,9199.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2698,3281,2759.6666666666665,2759.0,2761.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,4384,4635,2286.0,950.0,3608.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1251,1344,669.0,328.0,1234.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,257,562,730.0,194.0,1081.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,13608,15572,14189.333333333334,13361.0,14632.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,22734,23275,23577.333333333332,21263.0,26211.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,2294,2454,2196.0,2018.0,2320.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,5432,6067,5110.333333333333,5073.0,5159.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,3200,3377,2912.0,2900.0,2918.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,4738,4738,2451.3333333333335,969.0,3968.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1285,1285,669.6666666666666,102.0,1274.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only,458,458,731.6666666666666,137.0,1124.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,12409,14379,14265.666666666666,13788.0,14698.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,20044,21398,21162.666666666668,19844.0,21890.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2082,2297,2166.0,2065.0,2339.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3737,3855,3969.6666666666665,3651.0,4387.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4783,6051,5257.0,5160.0,5391.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,7992,8759,9081.0,9027.0,9159.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2817,3403,2957.3333333333335,2916.0,3022.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,SC,Female-only,4455,4500,2425.0,972.0,3929.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1327,1504,1044.0,785.0,1492.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only,620,620,857.6666666666666,352.0,1271.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,14899,15585,14907.666666666666,14537.0,15463.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,21839,22446,22436.0,20904.0,23878.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,2317,2317,2262.0,2170.0,2349.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,5699,6142,5431.666666666667,5366.0,5544.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,3136,3237,2876.3333333333335,2750.0,3025.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,4699,4699,3242.6666666666665,2444.0,4016.0,3
2023,6,IIT,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1397,1493,1091.0,854.0,1495.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8761,10455,9353.333333333334,8954.0,10112.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,16077,17655,15565.666666666666,13982.0,16945.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1658,1763,1722.0,1537.0,2062.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3253,3413,3532.6666666666665,3256.0,3832.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3696,4240,4011.3333333333335,3837.0,4328.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,7751,7874,8185.666666666667,7974.0,8299.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2314,2559,2460.6666666666665,2353.0,2656.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,3777,4151,1750.0,763.0,3424.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,673,1232,861.0,537.0,1237.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1582,1582,1089.0,818.0,1428.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4795,5959,5863.666666666667,5722.0,6144.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,9779,11302,11931.333333333334,11542.0,12319.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,930,1108,1024.6666666666667,904.0,1155.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2299,2384,2236.0,2189.0,2274.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1960,2812,2615.3333333333335,2488.0,2833.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,4987,5626,5921.333333333333,5683.0,6130.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1045,1582,1560.3333333333333,1524.0,1584.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2472,2722,2675.3333333333335,2442.0,2937.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,733,774,775.6666666666666,688.0,865.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,662,991,595.0,249.0,1248.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6427,8413,7788.0,7433.0,8099.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,12131,14677,14219.333333333334,13620.0,14925.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1197,1417,1187.3333333333333,1030.0,1298.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2599,2599,2562.6666666666665,2311.0,2781.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3203,3658,3425.0,3302.0,3500.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6569,6966,7232.666666666667,6863.0,7464.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1677,2073,1939.0,1896.0,2021.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,SC,Female-only,2838,3005,3020.0,2827.0,3203.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,779,892,925.6666666666666,862.0,1007.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only,1489,1489,970.6666666666666,763.0,1352.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4386,8453,7499.333333333333,7094.0,7859.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,13824,15530,14641.0,12748.0,15895.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1240,1329,1242.0,1075.0,1362.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2586,2754,2725.0,2631.0,2882.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3020,3376,2992.3333333333335,2947.0,3065.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,5903,6493,6677.666666666667,6563.0,6883.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1637,1842,1536.6666666666667,1422.0,1640.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2170,3096,2847.0,2666.0,3107.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,528,585,518.6666666666666,440.0,619.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,893,1183,762.0,700.0,850.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,398,654,592.3333333333334,588.0,600.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,1422,1718,1641.6666666666667,1515.0,1762.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,26,37,34.333333333333336,27.0,39.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,72,91,102.66666666666667,102.0,103.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,181,204,332.3333333333333,205.0,479.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,208,267,294.0,282.0,302.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,704,857,1047.3333333333333,772.0,1387.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,18,19,13.333333333333334,12.0,16.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,121,173,167.0,160.0,175.0,3
2023,6,IIT,Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,353,383,607.0,599.0,612.0,3
